"id","server","username","DisplayName","acct_url","replies_count","reblogs_count","favourites_count","url","uri","created_at"
"112552505693510610","techhub.social","Clatent","Clayton Tyger","https://techhub.social/@Clatent","0","0","0","https://techhub.social/@Clatent/112552505693510610","https://techhub.social/users/Clatent/statuses/112552505693510610","06/03/2024 11:42:22"
"112552755915311563","fosstodon.org","mikekanakos","Mike Kanakos","https://fosstodon.org/@mikekanakos","0","0","0","https://fosstodon.org/@mikekanakos/112552755915311563","https://fosstodon.org/users/mikekanakos/statuses/112552755915311563","06/03/2024 12:46:00"
"112552936861871416","mastodon.social","macadminsconf","MacAdmins Conference","https://mastodon.social/@macadminsconf","0","0","0","https://mastodon.social/@macadminsconf/112552936861871416","https://mastodon.social/users/macadminsconf/statuses/112552936861871416","06/03/2024 13:32:01"
"112558241079740558","techhub.social","JeffHicks","Jeff Hicks 🐶🎼🍷🖥️","https://techhub.social/@JeffHicks","0","1","1","https://techhub.social/@JeffHicks/112558241079740558","https://techhub.social/users/JeffHicks/statuses/112558241079740558","06/04/2024 12:00:57"
"112558996389031463","techhub.social","JeffHicks","Jeff Hicks 🐶🎼🍷🖥️","https://techhub.social/@JeffHicks","0","0","0","https://techhub.social/@JeffHicks/112558996389031463","https://techhub.social/users/JeffHicks/statuses/112558996389031463","06/04/2024 15:13:02"
"112564080556404093","fosstodon.org","mikekanakos","Mike Kanakos","https://fosstodon.org/@mikekanakos","0","0","0","https://fosstodon.org/@mikekanakos/112564080556404093","https://fosstodon.org/users/mikekanakos/statuses/112564080556404093","06/05/2024 12:46:01"
"112565395855967872","mastodonapp.uk","JdeBP","JdeBP","https://mastodonapp.uk/@JdeBP","0","0","0","https://mastodonapp.uk/@JdeBP/112565395855967872","https://mastodonapp.uk/users/JdeBP/statuses/112565395855967872","06/05/2024 18:20:31"
"112565743295860588","fosstodon.org","MrPowerShell","MrPowerShell","https://fosstodon.org/@MrPowerShell","0","0","0","https://fosstodon.org/@MrPowerShell/112565743295860588","https://fosstodon.org/users/MrPowerShell/statuses/112565743295860588","06/05/2024 19:48:52"
"112565702922973995","techhub.social","SAPIENTech","SAPIENTech :verified:","https://techhub.social/@SAPIENTech","0","0","0","https://techhub.social/@SAPIENTech/112565702922973995","https://techhub.social/users/SAPIENTech/statuses/112565702922973995","06/05/2024 19:38:36"
"112565934298598289","mastodonapp.uk","JdeBP","JdeBP","https://mastodonapp.uk/@JdeBP","0","0","0","https://mastodonapp.uk/@JdeBP/112565934298598289","https://mastodonapp.uk/users/JdeBP/statuses/112565934298598289","06/05/2024 20:37:27"
